epoch,loss,accuracy,val_loss,val_accuracy
51,0.08967544138431549,0.9671717286109924,0.14024488627910614,0.9629629850387573
52,0.05978357046842575,0.9760100841522217,0.08380712568759918,0.9831649661064148
53,0.013970703817903996,0.9949495196342468,0.11179977655410767,0.9764309525489807
54,0.028810549527406693,0.9932659864425659,0.14745000004768372,0.9730639457702637
55,0.01593812182545662,0.996632993221283,0.06748493015766144,0.9797979593276978
56,0.022587066516280174,0.9915825128555298,0.09992606192827225,0.9730639457702637
57,0.017044804990291595,0.9962121248245239,0.09660664200782776,0.9730639457702637
58,0.009492465294897556,0.996632993221283,0.097931869328022,0.9730639457702637
59,0.016968557611107826,0.994107723236084,0.13209477066993713,0.9629629850387573
60,0.03468799963593483,0.9865319728851318,0.2516167163848877,0.9427609443664551
61,0.041289761662483215,0.9861111044883728,0.12918436527252197,0.9562289714813232
62,0.023610716685652733,0.9903198480606079,0.06662646681070328,0.9865319728851318
63,0.016566865146160126,0.994107723236084,0.22950772941112518,0.9528619647026062
64,0.020559921860694885,0.9928451180458069,0.08555126935243607,0.9831649661064148
65,0.010091500356793404,0.9957912564277649,0.060341015458106995,0.9831649661064148
66,0.010023032315075397,0.997474730014801,0.05877549946308136,0.9831649661064148
67,0.014989138580858707,0.994528591632843,0.09528900682926178,0.9831649661064148
68,0.007203841581940651,0.997053861618042,0.17024320363998413,0.9562289714813232
69,0.028651556000113487,0.9894781112670898,0.04756202921271324,0.9898989796638489
70,0.01298951730132103,0.9957912564277649,0.10624832659959793,0.9730639457702637
71,0.016410524025559425,0.9949495196342468,0.11880773305892944,0.9730639457702637
72,0.012858947739005089,0.996632993221283,0.21055848896503448,0.9528619647026062
73,0.06041957810521126,0.9835858345031738,0.11521296203136444,0.9629629850387573
74,0.03266443312168121,0.9886363744735718,0.04895726218819618,0.9831649661064148
75,0.02205374836921692,0.9915825128555298,0.09357098489999771,0.9797979593276978
76,0.009621013887226582,0.9962121248245239,0.1256522685289383,0.9730639457702637
77,0.01661350019276142,0.9932659864425659,0.12972338497638702,0.9595959782600403
78,0.05587080866098404,0.9814814925193787,0.15911802649497986,0.9528619647026062
79,0.03445800021290779,0.9882155060768127,0.08229877054691315,0.9797979593276978
80,0.02936715818941593,0.9903198480606079,0.07437190413475037,0.9831649661064148
81,0.04598434641957283,0.9873737096786499,0.10837868601083755,0.9730639457702637
82,0.016170475631952286,0.993686854839325,0.05815665423870087,0.9831649661064148
83,0.004015780985355377,0.9987373948097229,0.0472596138715744,0.9865319728851318
84,0.030104784294962883,0.9903198480606079,0.09582582861185074,0.9730639457702637
85,0.01482843142002821,0.9949495196342468,0.1900632530450821,0.9663299918174744
86,0.024650007486343384,0.9898989796638489,0.1592365801334381,0.9696969985961914
87,0.011579555459320545,0.9957912564277649,0.12059231847524643,0.9831649661064148
88,0.01153517048805952,0.996632993221283,0.06358779221773148,0.9932659864425659
89,0.047208596020936966,0.9861111044883728,0.06073177978396416,0.9865319728851318
90,0.01457695011049509,0.996632993221283,0.14286142587661743,0.9663299918174744
91,0.013483415357768536,0.994107723236084,0.12219101935625076,0.9696969985961914
92,0.012026708573102951,0.9953703880310059,0.2259916365146637,0.9629629850387573
93,0.013784592039883137,0.994528591632843,0.1424267739057541,0.9831649661064148
94,0.013804187066853046,0.993686854839325,0.11660461127758026,0.9797979593276978
95,0.024828987196087837,0.9924242496490479,0.1558423489332199,0.9696969985961914
96,0.19381484389305115,0.9507575631141663,0.2392236739397049,0.936026930809021
97,0.08991353213787079,0.9696969985961914,0.18569202721118927,0.9562289714813232
98,0.044556308537721634,0.9844276309013367,0.07232972234487534,0.9764309525489807
99,0.030569542199373245,0.9903198480606079,0.11290017515420914,0.9764309525489807
100,0.02295694313943386,0.994107723236084,0.21109819412231445,0.9595959782600403
